"","year","list","name","last_name","net_worth_change.millions","age","source","industry","gender","country","timestamp","net_worth.realtime.millions","real_time.rank","real_time.position","squareImage","headquarters","state","title.company","position","rank","net_worth.millions","is.government","pay.millions","assets_under_management.millions","salary.millions","url.bio.forbes","url.image"
"1771",2014,"Billionaires","Edouard Carmignac","Carmignac",0,70,"asset management","Finance and Investments","M","France",2018-02-13 23:10:01,1814.387,1309,1309,"//specials-images.forbesimg.com/imageserve/58a1b76d4bbe6f0e5586a36f/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=81&cropY2=822",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/edouard-carmignac","http://i.forbesimg.com/media/lists/people/edouard-carmignac_200x200.jpg"
"1772",2014,"Billionaires","Eduardo Cojuangco","Cojuangco",-16.188,82,"food, drinks","Food and Beverage","M","Philippines",2018-02-13 23:10:01,1291.463,1734,1734,"//specials-images.forbesimg.com/imageserve/599b5f4431358e60d77698a8/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/eduardo-cojuangco","http://i.forbesimg.com/media/lists/people/eduardo-cojuangco_200x200.jpg"
"1773",2014,"Billionaires","Eduardo Costantini","Costantini",0,71,"real estate","Real Estate","M","Argentina",2018-02-13 23:10:01,1199.956,1821,1821,"//specials-images.forbesimg.com/imageserve/58a6535d4bbe6f0e5587011d/416x416.jpg?background=000000&cropX1=222&cropX2=565&cropY1=337&cropY2=680",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/eduardo-costantini","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1774",2014,"Billionaires","Emanuella Barilla","Barilla",0,51,"Barilla pasta","Food and Beverage","F","Italy",2018-02-13 23:10:01,1070.901,1925,1925,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/emanuella-barilla","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"1775",2014,"Billionaires","Eric Douglas","Douglas",-13.409,49,"investments","Diversified","M","Sweden",2018-02-13 23:10:01,1486.081,1557,1558,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/eric-douglas","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1776",2014,"Billionaires","Eric Smidt","Smidt",0,58,"hardware stores","Fashion & Retail","M","United States",2018-02-13 23:10:01,2356.562,1040,1040,"//specials-images.forbesimg.com/imageserve/59b00d1da7ea434a34f36956/416x416.jpg?background=000000&cropX1=168&cropX2=3712&cropY1=634&cropY2=4180","CA","California",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/eric-smidt","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1777",2014,"Billionaires","Eric Ya Shen","Shen",90.75,47,"online apparel retail","Technology","M","China",2018-02-13 23:10:01,1446.525,1594,1594,NA,NA,"Guangdong",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/eric-ya-shen","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1778",2014,"Billionaires","Erik Paulsson","Paulsson",8.976,76,"construction, real estate","Real Estate","M","Sweden",2018-02-13 23:10:01,1232.414,1781,1781,"//specials-images.forbesimg.com/imageserve/58a2851731358e1a35ab5403/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=64&cropY2=808",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/erik-paulsson","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1779",2014,"Billionaires","Erik Selin","Selin",-19.433,50,"real estate","Real Estate","M","Sweden",2018-02-13 23:10:01,1875.533,1283,1283,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/erik-selin","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1780",2014,"Billionaires","Eugene Kaspersky","Kaspersky",0,52,"software","Technology","M","Russia",2018-02-13 23:10:01,1378,1652,1652,"//specials-images.forbesimg.com/imageserve/58a25a3ca7ea431f321973fe/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=74&cropY2=818",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/eugene-kaspersky","http://i.forbesimg.com/media/lists/people/eugene-kaspersky_200x200.jpg"
"1781",2014,"Billionaires","Eva Maria Braun-Luedicke","Braun-Luedicke",0,31,"medical technology","Healthcare","F","Germany",2018-02-13 23:10:01,2051.713,1187,1188,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/eva-maria-braun-luedicke","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"1782",2014,"Billionaires","Evan Sharp","Sharp",0,35,"Pinterest","Technology","M","United States",2018-02-13 23:10:01,1040,1944,1945,NA,"CA","California",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/evan-sharp","http://i.forbesimg.com/media/lists/people/evan-sharp_200x200.jpg"
"1783",2014,"Billionaires","Evan Spiegel","Spiegel",-10.419,27,"Snapchat","Technology","M","United States",2018-02-13 23:10:01,4079.075,541,541,"//specials-images.forbesimg.com/imageserve/59162afb31358e03e5590bd9/416x416.jpg?background=000000&cropX1=1011&cropX2=4726&cropY1=32&cropY2=3744","CA","California","Cofounder and CEO, Snap",NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/evan-spiegel","http://i.forbesimg.com/media/lists/people/evan-spiegel_200x200.jpg"
"1784",2014,"Billionaires","Faisal Bin Qassim Al Thani","Al Thani",0,70,"hotels, diversified","Diversified","M","Qatar",2018-02-13 23:10:01,1658.542,1430,1430,"//specials-images.forbesimg.com/imageserve/58a0761f4bbe6f0e55869715/416x416.jpg?background=000000&cropX1=127&cropX2=741&cropY1=114&cropY2=728",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/faisal-bin-qassim-al-thani","http://i.forbesimg.com/media/lists/people/faisal-bin-qassim-al-thani_200x200.jpg"
"1785",2014,"Billionaires","Fatma Tuba Yazici","Yazici",0,44,"diversified","Diversified","F","Turkey",2018-02-13 23:10:01,1200.788,1817,1817,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/fatma-tuba-yazici","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"1786",2014,"Billionaires","Fawaz Alhokair","Alhokair",-0.631,52,"retail, shopping malls","Fashion & Retail","M","Saudi Arabia",2018-02-13 23:10:01,1271.688,1750,1750,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/fawaz-alhokair","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1787",2014,"Billionaires","Forrest Preston","Preston",0,84,"health care","Healthcare","M","United States",2018-02-13 23:10:01,1372.099,1659,1659,"http://specials-images.forbesimg.com/imageserve/580f60ee31358e2383160e88/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=89&cropY2=833","TN","Tennessee",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/forrest-preston","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1788",2014,"Billionaires","Francis Holder","Holder",0,NA,"Laduree and Paul bakeries","Food and Beverage",NA,"France",2018-02-13 23:10:01,1223.914,1789,1789,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/francis-holder","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1789",2014,"Billionaires","Frank Wang","Wang",0,37,"drones","Technology","M","China",2018-02-13 23:10:01,3200,738,738,"http://specials-images.forbesimg.com/imageserve/57a3950331358e4fd70bee4d/416x416.jpg?background=000000&cropX1=50&cropX2=631&cropY1=35&cropY2=617",NA,"Guangdong","Founder and CEO, DJI Technology Co.",NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/frank-wang","http://i.forbesimg.com/media/lists/people/frank-wang_200x200.jpg"
"1790",2014,"Billionaires","Friederike Braun-Luedicke","Braun-Luedicke",0,34,"medical technology","Healthcare","F","Germany",2018-02-13 23:10:01,2051.713,1187,1189,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/friederike-braun-luedicke","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"1791",2014,"Billionaires","Friedrich Knapp","Knapp",0,66,"fashion retail","Fashion & Retail","M","Germany",2018-02-13 23:10:01,1918.831,1263,1264,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/friedrich-knapp","http://i.forbesimg.com/media/lists/people/friedrich-knapp_200x200.jpg"
"1792",2014,"Billionaires","Fu Guangming & family","Fu",9.128,64,"poultry","Food and Beverage","M","China",2018-02-13 23:10:01,1200.918,1816,1816,NA,NA,"Fujian",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/fu-guangming","http://i.forbesimg.com/media/lists/people/fu-guangming_200x200.jpg"
"1793",2014,"Billionaires","Gail Miller","Miller",0,74,"basketball, car dealers","Automotive","F","United States",2018-02-13 23:10:01,1174.372,1845,1845,"//specials-images.forbesimg.com/imageserve/5942bac64bbe6f1b730ba1ed/416x416.jpg?background=000000&cropX1=933&cropX2=4597&cropY1=131&cropY2=3792","UT","Utah",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gail-miller","http://i.forbesimg.com/media/lists/people/gail-miller_200x200.jpg"
"1794",2014,"Billionaires","Gao Don","Gao",0,53,"power tools","Manufacturing","M","China",2018-02-13 23:10:01,1359.93,1671,1671,NA,NA,"Jiangsu",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gao-don","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1795",2014,"Billionaires","Gao Tianguo","Gao",-39.596,66,"real estate, finance","Real Estate","M","China",2018-02-13 23:10:01,3389.195,680,680,NA,NA,"Shanghai",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gao-tianguo","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1796",2014,"Billionaires","Garrett Camp","Camp",0,39,"Uber Technologies","Technology","M","Canada",2018-02-13 23:10:01,4785,438,438,"http://specials-images.forbesimg.com/imageserve/564a65c3e4b0ffa7afe7347d/416x416.jpg?background=000000&cropX1=16&cropX2=696&cropY1=21&cropY2=701","CA","California","Cofounder and Chairman, Uber Technologies Inc.",NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/garrett-camp","http://i.forbesimg.com/media/lists/people/garrett-camp_200x200.jpg"
"1797",2014,"Billionaires","Gary Fegel","Fegel",0,44,"commodities trading","Metals & Mining","M","Switzerland",2018-02-13 23:10:01,1411.712,1621,1621,"//specials-images.forbesimg.com/imageserve/55006594e4b095aa68c82ad0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=11&cropY2=755",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gary-fegel","http://i.forbesimg.com/media/lists/people/gary-fegel_200x200.jpg"
"1798",2014,"Billionaires","Gary Rollins","Rollins",-16.248,73,"pest control","Service","M","United States",2018-02-13 23:10:01,4370.818,491,491,"//specials-images.forbesimg.com/imageserve/57e11eb8a7ea430a8a1a0944/416x416.jpg?background=000000&cropX1=188&cropX2=652&cropY1=114&cropY2=578","GA","Georgia",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gary-rollins","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1799",2014,"Billionaires","Gautam Adani","Adani",0,55,"commodities, ports","Diversified","M","India",2018-02-13 23:10:01,9874.5,158,158,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gautam-adani-1","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1800",2014,"Billionaires","Geng Jianming & family","Geng",38.622,55,"real estate","Real Estate","M","China",2018-02-13 23:10:01,2513.687,961,961,NA,NA,"Hebei",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/geng-jianming","http://i.forbesimg.com/media/lists/people/geng-jianming_200x200.jpg"
"1801",2014,"Billionaires","Georg Nemetschek","Nemetschek",5.019,84,"software","Technology","M","Germany",2018-02-13 23:10:01,2135.172,1139,1139,"//specials-images.forbesimg.com/imageserve/58c846bc4bbe6f0e55889231/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=64&cropY2=808",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/georg-nemetschek","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1802",2014,"Billionaires","Georg Stumpf Jr","Stumpf",0,45,"real estate, construction","Diversified","M","Austria",2018-02-13 23:10:01,2938.866,810,810,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/georg-stumpf-jr","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1803",2014,"Billionaires","Gu Yuhua & family","Gu",46.058,68,"furniture","Manufacturing","M","China",2018-02-13 23:10:01,2684.397,886,886,NA,NA,"Zhejiang",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gu-yuhua","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1804",2014,"Billionaires","Gudrun Heine","Heine",0,63,"medical devices","Healthcare","F","Germany",2018-02-13 23:10:01,1159.588,1858,1858,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gudrun-heine","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"1805",2014,"Billionaires","Guido Barilla","Barilla",0,59,"Barilla pasta","Food and Beverage","M","Italy",2018-02-13 23:10:01,1070.901,1925,1926,"//specials-images.forbesimg.com/imageserve/589f98c94bbe6f0e55868e5f/416x416.jpg?background=000000&cropX1=82&cropX2=700&cropY1=6&cropY2=625",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/guido-barilla","http://i.forbesimg.com/media/lists/people/guido-barilla_200x200.jpg"
"1806",2014,"Billionaires","Gustav Magnar Witzoe","Witzoe",53.64,24,"fish farming","Food and Beverage","M","Norway",2018-02-13 23:10:01,1933.147,1257,1257,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gustav-magnar-witzoe","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1807",2014,"Billionaires","Gustavo Denegri","Denegri",-6.168,82,"biotech","Healthcare","M","Italy",2018-02-13 23:10:01,2325.071,1056,1056,"//specials-images.forbesimg.com/imageserve/6dc3c89409cd980592f213524b3184bb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gustavo-denegri","http://i.forbesimg.com/media/lists/people/gustavo-denegri_200x200.jpg"
"1808",2014,"Billionaires","Habil Khorakiwala","Khorakiwala",0,75,"pharmaceuticals","Healthcare","M","India",2018-02-13 23:10:01,1293.826,1729,1729,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/habil-khorakiwala","http://i.forbesimg.com/media/lists/people/habil-khorakiwala_200x200.jpg"
"1809",2014,"Billionaires","Hal Jackman","Jackman",4.799,85,"insurance, investments","Finance and Investments","M","Canada",2018-02-13 23:10:01,1534.63,1524,1524,NA,NA,"Ontario",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hal-jackman","http://i.forbesimg.com/media/lists/people/hal-jackman_200x200.jpg"
"1810",2014,"Billionaires","Hamad bin Jassim bin Jaber Al Thani","Al Thani",-11.452,58,"investments","Finance and Investments","M","Qatar",2018-02-13 23:10:01,1179.295,1838,1838,"//specials-images.forbesimg.com/imageserve/58a07694a7ea431f32195523/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=221&cropY2=965",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hamad-bin-jassim-bin-jaber-al-thani","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1811",2014,"Billionaires","Hamdi Akin","Akin",0,63,"diversified","Diversified","M","Turkey",2018-02-13 23:10:01,1170.63,1849,1849,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hamdi-akin","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1812",2014,"Billionaires","Han Tao","Han",20.745,57,"electronics components","Manufacturing","M","China",2018-02-13 23:10:01,1031.076,1952,1952,NA,NA,"Zhejiang",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/han-tao","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1813",2014,"Billionaires","Hans Georg Naeder","Naeder",0,56,"prosthetics","Manufacturing","M","Germany",2018-02-13 23:10:01,3216.302,732,732,"//specials-images.forbesimg.com/imageserve/58a1d4daa7ea431f32196566/416x416.jpg?background=000000&cropX1=56&cropX2=583&cropY1=106&cropY2=633",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hans-georg-naeder","http://i.forbesimg.com/media/lists/people/hans-georg-naeder_200x200.jpg"
"1814",2014,"Billionaires","Harald Link","Link",-14.413,63,"diversified","Diversified","M","Thailand",2018-02-13 23:10:01,1987.469,1225,1225,"//specials-images.forbesimg.com/imageserve/592713a34bbe6f1b730abb27/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=193&cropY2=937",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/harald-link","http://i.forbesimg.com/media/lists/people/harald-link_200x200.jpg"
"1815",2014,"Billionaires","Harsh Goenka","Goenka",0,60,"diversified","Diversified","M","India",2018-02-13 23:10:01,2370.342,1035,1035,"//specials-images.forbesimg.com/imageserve/59d3dd8531358e542c034548/416x416.jpg?background=000000&cropX1=2417&cropX2=3908&cropY1=1372&cropY2=2864",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/harsh-goenka","http://i.forbesimg.com/media/lists/people/harsh-goenka_200x200.jpg"
"1816",2014,"Billionaires","Harsh Mariwala","Mariwala",0,66,"consumer goods","Food and Beverage","M","India",2018-02-13 23:10:01,2222.305,1087,1087,"//specials-images.forbesimg.com/imageserve/59cc09d2a7ea434a34f46b80/416x416.jpg?background=000000&cropX1=1069&cropX2=3709&cropY1=17&cropY2=2658",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/harsh-mariwala","http://i.forbesimg.com/media/lists/people/harsh-mariwala_200x200.jpg"
"1817",2014,"Billionaires","Hasmukh Chudgar","Chudgar",0,84,"pharmaceuticals","Healthcare","M","India",2018-02-13 23:10:01,3047.685,780,780,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hasmukh-chudgar","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1818",2014,"Billionaires","He Simo","He",12.703,53,"power supply manufacturer","Manufacturing","M","China",2018-02-13 23:10:01,1056.842,1936,1936,NA,NA,"Guangdong",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/he-simo","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1819",2014,"Billionaires","Hedda im Brahm-Droege","im Brahm-Droege",0,63,"consulting","Service","F","Germany",2018-02-13 23:10:01,2877.486,827,827,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hedda-im-brahm-droege","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"1820",2014,"Billionaires","Heikki Kyostila","Kyostila",0,72,"dental products","Healthcare","M","Finland",2018-02-13 23:10:01,2237.294,1080,1080,"//specials-images.forbesimg.com/imageserve/58c70b80a7ea431f321b0d52/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/heikki-kyostila","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1821",2014,"Billionaires","Heinrich Deichmann & family","Deichmann",0,55,"footwear","Fashion & Retail","M","Germany",2018-02-13 23:10:01,11387.432,139,139,"//specials-images.forbesimg.com/imageserve/58a1d64d31358e1a35ab427d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=314&cropY2=1058",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/heinrich-deichmann","http://i.forbesimg.com/media/lists/people/heinrich-deichmann_200x200.jpg"
"1822",2014,"Billionaires","Herb Chambers","Chambers",0,76,"car dealerships","Automotive","M","United States",2018-02-13 23:10:01,1412.157,1619,1619,NA,"MA","Massachusetts",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/herb-chambers","http://i.forbesimg.com/media/lists/people/herb-chambers_200x200.jpg"
"1823",2014,"Billionaires","Herman Langness","Langness",0,NA,"food wholesale and retail","Food and Beverage","M","Germany",2018-02-13 23:10:01,2517.377,959,959,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/herman-langness","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1824",2014,"Billionaires","Hideyuki Busujima","Busujima",2.836,65,"pachinko machines","Gambling & Casinos","M","Japan",2018-02-13 23:10:01,1177.698,1841,1841,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hideyuki-busujima","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1825",2014,"Billionaires","Hilton Schlosberg","Schlosberg",-32.67,65,"energy drinks","Food and Beverage","M","United Kingdom",2018-02-13 23:10:01,2008.111,1208,1208,NA,"CA","California",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hilton-schlosberg","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1826",2014,"Billionaires","Hoi Kin Hong","Hoi",32.785,65,"real estate","Real Estate","M","Macau",2018-02-13 23:10:01,1466.833,1572,1572,NA,NA,"Shanghai",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hoi-kin-hong","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1827",2014,"Billionaires","Hon Kwok Lung & family","Hon",10.34,62,"real estate","Fashion & Retail","M","Hong Kong",2018-02-13 23:10:01,1054.883,1938,1938,"//specials-images.forbesimg.com/imageserve/589f62a0a7ea431f32194ba1/416x416.jpg?background=000000&cropX1=56&cropX2=742&cropY1=111&cropY2=797",NA,"Hong Kong",NA,NA,NA,NA,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hon-kwok-lung","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
